Архив по алгоритму самоконтроля от ПТК КМ-Дельта от 14 декабря 2018 г. IP-адрес: 192.168.1.170
№; Дата; Событие;
1; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
2; 01.12.2018 19:23:09; Этап калибровки №1
3; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
4; 01.12.2018 19:23:09; Этап калибровки №2
5; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
6; 01.12.2018 19:23:09; Этап калибровки №3
7; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
8; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
9; 01.12.2018 19:23:09; Этап калибровки №5
10; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
11; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
12; 01.12.2018 19:23:09; Этап калибровки №1
13; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
14; 01.12.2018 19:23:09; Этап калибровки №2
15; 01.12.2018 19:23:09; Этап калибровки №6
16; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
17; 01.12.2018 19:23:09; Этап калибровки №4
18; 01.12.2018 19:23:09; Этап калибровки №6
19; 01.12.2018 19:23:09; Этап калибровки №1
20; 01.12.2018 19:23:09; Этап калибровки №5
21; 01.12.2018 19:23:09; Этап калибровки №3
22; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №5
23; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №6
24; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №7
25; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №8
26; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
27; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №2
28; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №3
29; 01.12.2018 19:23:09; Старт калибровки
30; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
31; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
32; 01.12.2018 19:23:09; Этап калибровки №2
33; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
34; 01.12.2018 19:23:09; Этап калибровки №3
35; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
36; 01.12.2018 19:23:09; Этап калибровки №4
37; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
38; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
39; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
40; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №4
41; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
42; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №5
43; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №6
44; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №7
45; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №8
46; 01.12.2018 19:23:09; Старт калибровки
47; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
48; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
49; 01.12.2018 19:23:09; Этап калибровки №4
50; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
51; 01.12.2018 19:23:09; Этап калибровки №1
52; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
53; 01.12.2018 19:23:09; Этап калибровки №6
54; 01.12.2018 19:23:09; Ошибка Е2 для МКЛП №1
55; 01.12.2018 19:23:09; Этап калибровки №5
56; 01.12.2018 19:23:09; Этап калибровки №2
57; 01.12.2018 19:27:10; Ошибка Е2 для МКЛП №1
58; 01.12.2018 19:27:10; Этап калибровки №1
59; 01.12.2018 19:28:10; Ошибка Е2 для МКЛП №1
60; 01.12.2018 19:28:10; Этап калибровки №2
61; 01.12.2018 19:29:10; Ошибка Е2 для МКЛП №1
62; 01.12.2018 19:29:10; Этап калибровки №3
63; 01.12.2018 19:30:24; Ошибка Е2 для МКЛП №1
64; 01.12.2018 19:30:24; Этап калибровки №4
65; 01.12.2018 19:34:49; Этап калибровки №5
66; 01.12.2018 19:47:10; Ошибка Е2 для МКЛП №1
67; 01.12.2018 19:47:10; Этап калибровки №3
68; 01.12.2018 19:48:10; Ошибка Е2 для МКЛП №1
69; 01.12.2018 19:48:10; Этап калибровки №4
70; 01.12.2018 19:49:10; Ошибка Е2 для МКЛП №1
71; 01.12.2018 19:49:10; Этап калибровки №5
72; 01.12.2018 19:50:10; Этап калибровки №6
73; 01.12.2018 19:50:10; Ошибка Е2 для МКЛП №1
74; 01.12.2018 19:50:37; Ошибка Е2 для МКЛП №1
75; 01.12.2018 19:50:37; Ошибка Е2 для МКЛП №1
76; 01.12.2018 19:50:37; Этап калибровки №4
77; 01.12.2018 19:50:37; Этап калибровки №2
78; 01.12.2018 19:50:37; Ошибка Е2 для МКЛП №1
79; 01.12.2018 19:50:37; Этап калибровки №1
80; 01.12.2018 19:50:37; Ошибка Е2 для МКЛП №1
81; 01.12.2018 19:50:37; Этап калибровки №3
