12.02.2019;5:34:51;0;0;0;0;0;0;0;0;
12.02.2019;5:34:51;0;0;0;0;0;0;0;0;
12.02.2019;5:34:51;0;0;0;0;0;0;0;0;
12.02.2019;5:34:51;0;0;0;0;0;0;0;0;
12.02.2019;5:34:51;0;0;0;0;0;0;0;0;
12.02.2019;5:34:51;0;0;0;0;0;0;0;0;
12.02.2019;5:34:52;0;0;0;0;0;0;0;0;
12.02.2019;5:34:52;0;0;0;0;0;0;0;0;
12.02.2019;5:34:52;0;0;0;0;0;0;0;0;
12.02.2019;5:34:52;0;0;0;0;0;0;0;0;
12.02.2019;5:34:52;0;0;0;0;0;0;0;0;
12.02.2019;5:34:52;0;0;0;0;0;0;0;0;
12.02.2019;5:34:52;0;0;0;0;0;0;0;0;
12.02.2019;5:34:52;0;0;0;0;0;0;0;0;
12.02.2019;5:34:52;0;0;0;0;0;0;0;0;
12.02.2019;5:34:52;0;0;0;0;0;0;0;0;
12.02.2019;5:34:53;0;0;0;0;0;0;0;0;
12.02.2019;5:34:53;0;0;0;0;0;0;0;0;
12.02.2019;5:34:53;0;0;0;0;0;0;0;0;
12.02.2019;5:34:53;0;0;0;0;0;0;0;0;
12.02.2019;5:34:53;0;0;0;0;0;0;0;0;
12.02.2019;5:34:53;0;0;0;0;0;0;0;0;
12.02.2019;5:34:53;0;0;0;0;0;0;0;0;
12.02.2019;5:34:53;0;0;0;0;0;0;0;0;
12.02.2019;5:34:53;0;0;0;0;0;0;0;0;
12.02.2019;5:34:54;0;0;0;0;0;0;0;0;
12.02.2019;5:34:54;0;0;0;0;0;0;0;0;
12.02.2019;5:34:54;0;0;0;0;0;0;0;0;
12.02.2019;5:34:54;0;0;0;0;0;0;0;0;
12.02.2019;5:34:54;0;0;0;0;0;0;0;0;
12.02.2019;5:34:54;0;0;0;0;0;0;0;0;
12.02.2019;5:34:54;0;0;0;0;0;0;0;0;
12.02.2019;5:34:54;0;0;0;0;0;0;0;0;
12.02.2019;5:34:54;0;0;0;0;0;0;0;0;
12.02.2019;5:34:55;0;0;0;0;0;0;0;0;
12.02.2019;5:34:55;0;0;0;0;0;0;0;0;
12.02.2019;5:34:55;0;0;0;0;0;0;0;0;
12.02.2019;5:34:55;0;0;0;0;0;0;0;0;
12.02.2019;5:34:55;0;0;0;0;0;0;0;0;
12.02.2019;5:34:55;0;0;0;0;0;0;0;0;
12.02.2019;5:34:55;0;0;0;0;0;0;0;0;
12.02.2019;5:34:55;0;0;0;0;0;0;0;0;
12.02.2019;5:34:55;0;0;0;0;0;0;0;0;
12.02.2019;5:34:56;0;0;0;0;0;0;0;0;
12.02.2019;5:34:56;0;0;0;0;0;0;0;0;
12.02.2019;5:34:56;0;0;0;0;0;0;0;0;
12.02.2019;5:34:56;0;0;0;0;0;0;0;0;
12.02.2019;5:34:56;0;0;0;0;0;0;0;0;
12.02.2019;5:34:56;0;0;0;0;0;0;0;0;
12.02.2019;5:34:56;0;0;0;0;0;0;0;0;
12.02.2019;5:34:56;0;0;0;0;0;0;0;0;
12.02.2019;5:34:56;0;0;0;0;0;0;0;0;
12.02.2019;5:34:57;0;0;0;0;0;0;0;0;
12.02.2019;5:34:57;0;0;0;0;0;0;0;0;
12.02.2019;5:34:57;0;0;0;0;0;0;0;0;
12.02.2019;5:34:57;0;0;0;0;0;0;0;0;
12.02.2019;5:34:57;0;0;0;0;0;0;0;0;
12.02.2019;5:34:57;0;0;0;0;0;0;0;0;
12.02.2019;5:34:57;0;0;0;0;0;0;0;0;
12.02.2019;5:34:57;0;0;0;0;0;0;0;0;
12.02.2019;5:34:57;0;0;0;0;0;0;0;0;
12.02.2019;5:34:58;0;0;0;0;0;0;0;0;
12.02.2019;5:34:58;0;0;0;0;0;0;0;0;
12.02.2019;5:34:58;0;0;0;0;0;0;0;0;
12.02.2019;5:34:58;0;0;0;0;0;0;0;0;
12.02.2019;5:34:58;0;0;0;0;0;0;0;0;
12.02.2019;5:34:58;0;0;0;0;0;0;0;0;
12.02.2019;5:34:58;0;0;0;0;0;0;0;0;
12.02.2019;5:34:58;0;0;0;0;0;0;0;0;
12.02.2019;5:34:58;0;0;0;0;0;0;0;0;
12.02.2019;5:34:59;0;0;0;0;0;0;0;0;
12.02.2019;5:34:59;0;0;0;0;0;0;0;0;
12.02.2019;5:34:59;0;0;0;0;0;0;0;0;
12.02.2019;5:34:59;0;0;0;0;0;0;0;0;
12.02.2019;5:34:59;0;0;0;0;0;0;0;0;
12.02.2019;5:34:59;0;0;0;0;0;0;0;0;
12.02.2019;5:34:59;0;0;0;0;0;0;0;0;
12.02.2019;5:34:59;0;0;0;0;0;0;0;0;
12.02.2019;5:34:59;0;0;0;0;0;0;0;0;
12.02.2019;5:34:59;0;0;0;0;0;0;0;0;
12.02.2019;5:35:00;0;0;0;0;0;0;0;0;
12.02.2019;5:35:00;0;0;0;0;0;0;0;0;
12.02.2019;5:35:00;0;0;0;0;0;0;0;0;
12.02.2019;5:35:00;0;0;0;0;0;0;0;0;
12.02.2019;5:35:00;0;0;0;0;0;0;0;0;
12.02.2019;5:35:00;0;0;0;0;0;0;0;0;
12.02.2019;5:35:00;0;0;0;0;0;0;0;0;
12.02.2019;5:35:00;0;0;0;0;0;0;0;0;
12.02.2019;5:35:00;0;0;0;0;0;0;0;0;
12.02.2019;5:35:01;0;0;0;0;0;0;0;0;
12.02.2019;5:35:01;0;0;0;0;0;0;0;0;
12.02.2019;5:35:01;0;0;0;0;0;0;0;0;
12.02.2019;5:35:01;0;0;0;0;0;0;0;0;
12.02.2019;5:35:01;0;0;0;0;0;0;0;0;
12.02.2019;5:35:01;0;0;0;0;0;0;0;0;
12.02.2019;5:35:01;0;0;0;0;0;0;0;0;
12.02.2019;5:35:01;0;0;0;0;0;0;0;0;
12.02.2019;5:35:01;0;0;0;0;0;0;0;0;
12.02.2019;5:35:02;0;0;0;0;0;0;0;0;
12.02.2019;5:35:02;0;0;0;0;0;0;0;0;
12.02.2019;5:35:02;0;0;0;0;0;0;0;0;
12.02.2019;5:35:02;0;0;0;0;0;0;0;0;
12.02.2019;5:35:02;0;0;0;0;0;0;0;0;
12.02.2019;5:35:02;0;0;0;0;0;0;0;0;
12.02.2019;5:35:02;0;0;0;0;0;0;0;0;
12.02.2019;5:35:02;0;0;0;0;0;0;0;0;
12.02.2019;5:35:02;0;0;0;0;0;0;0;0;
12.02.2019;5:35:03;0;0;0;0;0;0;0;0;
12.02.2019;5:35:03;0;0;0;0;0;0;0;0;
12.02.2019;5:35:03;0;0;0;0;0;0;0;0;
12.02.2019;5:35:03;0;0;0;0;0;0;0;0;
12.02.2019;5:35:03;0;0;0;0;0;0;0;0;
12.02.2019;5:35:03;0;0;0;0;0;0;0;0;
12.02.2019;5:35:03;0;0;0;0;0;0;0;0;
12.02.2019;5:35:03;0;0;0;0;0;0;0;0;
12.02.2019;5:35:03;0;0;0;0;0;0;0;0;
12.02.2019;5:35:04;0;0;0;0;0;0;0;0;
12.02.2019;5:35:04;0;0;0;0;0;0;0;0;
12.02.2019;5:35:04;0;0;0;0;0;0;0;0;
12.02.2019;5:35:04;0;0;0;0;0;0;0;0;
12.02.2019;5:35:04;0;0;0;0;0;0;0;0;
12.02.2019;5:35:04;0;0;0;0;0;0;0;0;
12.02.2019;5:35:04;0;0;0;0;0;0;0;0;
12.02.2019;5:35:04;0;0;0;0;0;0;0;0;
12.02.2019;5:35:04;0;0;0;0;0;0;0;0;
12.02.2019;5:35:05;0;0;0;0;0;0;0;0;
12.02.2019;5:35:05;0;0;0;0;0;0;0;0;
12.02.2019;5:35:05;0;0;0;0;0;0;0;0;
12.02.2019;5:35:05;0;0;0;0;0;0;0;0;
12.02.2019;5:35:05;0;0;0;0;0;0;0;0;
12.02.2019;5:35:05;0;0;0;0;0;0;0;0;
12.02.2019;5:35:05;0;0;0;0;0;0;0;0;
12.02.2019;5:35:05;0;0;0;0;0;0;0;0;
12.02.2019;5:35:05;0;0;0;0;0;0;0;0;
12.02.2019;5:35:06;0;0;0;0;0;0;0;0;
12.02.2019;5:35:06;0;0;0;0;0;0;0;0;
12.02.2019;5:35:06;0;0;0;0;0;0;0;0;
12.02.2019;5:35:06;0;0;0;0;0;0;0;0;
12.02.2019;5:35:06;0;0;0;0;0;0;0;0;
12.02.2019;5:35:06;0;0;0;0;0;0;0;0;
12.02.2019;5:35:06;0;0;0;0;0;0;0;0;
12.02.2019;5:35:06;0;0;0;0;0;0;0;0;
12.02.2019;5:35:06;0;0;0;0;0;0;0;0;
12.02.2019;5:35:06;0;0;0;0;0;0;0;0;
12.02.2019;5:35:07;0;0;0;0;0;0;0;0;
12.02.2019;5:35:07;0;0;0;0;0;0;0;0;
12.02.2019;5:35:07;0;0;0;0;0;0;0;0;
12.02.2019;5:35:07;0;0;0;0;0;0;0;0;
12.02.2019;5:35:07;0;0;0;0;0;0;0;0;
12.02.2019;5:35:07;0;0;0;0;0;0;0;0;
12.02.2019;5:35:07;0;0;0;0;0;0;0;0;
12.02.2019;5:35:07;0;0;0;0;0;0;0;0;
12.02.2019;5:35:07;0;0;0;0;0;0;0;0;
12.02.2019;5:35:08;0;0;0;0;0;0;0;0;
12.02.2019;5:35:08;0;0;0;0;0;0;0;0;
12.02.2019;5:35:08;0;0;0;0;0;0;0;0;
12.02.2019;5:35:08;0;0;0;0;0;0;0;0;
12.02.2019;5:35:08;0;0;0;0;0;0;0;0;
12.02.2019;5:35:08;0;0;0;0;0;0;0;0;
12.02.2019;5:35:08;0;0;0;0;0;0;0;0;
12.02.2019;5:35:08;0;0;0;0;0;0;0;0;
12.02.2019;5:35:08;0;0;0;0;0;0;0;0;
12.02.2019;5:35:09;0;0;0;0;0;0;0;0;
12.02.2019;5:35:09;0;0;0;0;0;0;0;0;
12.02.2019;5:35:09;0;0;0;0;0;0;0;0;
12.02.2019;5:35:09;0;0;0;0;0;0;0;0;
12.02.2019;5:35:09;0;0;0;0;0;0;0;0;
12.02.2019;5:35:09;0;0;0;0;0;0;0;0;
12.02.2019;5:35:09;0;0;0;0;0;0;0;0;
12.02.2019;5:35:09;0;0;0;0;0;0;0;0;
12.02.2019;5:35:09;0;0;0;0;0;0;0;0;
12.02.2019;5:35:10;0;0;0;0;0;0;0;0;
12.02.2019;5:35:10;0;0;0;0;0;0;0;0;
12.02.2019;5:35:10;0;0;0;0;0;0;0;0;
12.02.2019;5:35:10;0;0;0;0;0;0;0;0;
12.02.2019;5:35:10;0;0;0;0;0;0;0;0;
12.02.2019;5:35:10;0;0;0;0;0;0;0;0;
12.02.2019;5:35:10;0;0;0;0;0;0;0;0;
12.02.2019;5:35:10;0;0;0;0;0;0;0;0;
12.02.2019;5:35:10;0;0;0;0;0;0;0;0;
12.02.2019;5:35:11;0;0;0;0;0;0;0;0;
12.02.2019;5:35:11;0;0;0;0;0;0;0;0;
12.02.2019;5:35:11;0;0;0;0;0;0;0;0;
12.02.2019;5:35:11;0;0;0;0;0;0;0;0;
12.02.2019;5:35:11;0;0;0;0;0;0;0;0;
12.02.2019;5:35:11;0;0;0;0;0;0;0;0;
12.02.2019;5:35:11;0;0;0;0;0;0;0;0;
12.02.2019;5:35:11;0;0;0;0;0;0;0;0;
12.02.2019;5:35:11;0;0;0;0;0;0;0;0;
12.02.2019;5:35:12;0;0;0;0;0;0;0;0;
12.02.2019;5:35:12;0;0;0;0;0;0;0;0;
12.02.2019;5:35:12;0;0;0;0;0;0;0;0;
12.02.2019;5:35:12;0;0;0;0;0;0;0;0;
12.02.2019;5:35:12;0;0;0;0;0;0;0;0;
12.02.2019;5:35:12;0;0;0;0;0;0;0;0;
12.02.2019;5:35:12;0;0;0;0;0;0;0;0;
12.02.2019;5:35:12;0;0;0;0;0;0;0;0;
12.02.2019;5:35:12;0;0;0;0;0;0;0;0;
12.02.2019;5:35:13;0;0;0;0;0;0;0;0;
12.02.2019;5:35:13;0;0;0;0;0;0;0;0;
12.02.2019;5:35:13;0;0;0;0;0;0;0;0;
12.02.2019;5:35:13;0;0;0;0;0;0;0;0;
12.02.2019;5:35:13;0;0;0;0;0;0;0;0;
12.02.2019;5:35:13;0;0;0;0;0;0;0;0;
12.02.2019;5:35:13;0;0;0;0;0;0;0;0;
12.02.2019;5:35:13;0;0;0;0;0;0;0;0;
12.02.2019;5:35:13;0;0;0;0;0;0;0;0;
12.02.2019;5:35:13;0;0;0;0;0;0;0;0;
12.02.2019;5:35:14;0;0;0;0;0;0;0;0;
12.02.2019;5:35:14;0;0;0;0;0;0;0;0;
12.02.2019;5:35:14;0;0;0;0;0;0;0;0;
12.02.2019;5:35:14;0;0;0;0;0;0;0;0;
12.02.2019;5:35:14;0;0;0;0;0;0;0;0;
12.02.2019;5:35:14;0;0;0;0;0;0;0;0;
12.02.2019;5:35:14;0;0;0;0;0;0;0;0;
12.02.2019;5:35:14;0;0;0;0;0;0;0;0;
12.02.2019;5:35:14;0;0;0;0;0;0;0;0;
12.02.2019;5:35:15;0;0;0;0;0;0;0;0;
12.02.2019;5:35:15;0;0;0;0;0;0;0;0;
12.02.2019;5:35:15;0;0;0;0;0;0;0;0;
12.02.2019;5:35:15;0;0;0;0;0;0;0;0;
12.02.2019;5:35:15;0;0;0;0;0;0;0;0;
12.02.2019;5:35:15;0;0;0;0;0;0;0;0;
12.02.2019;5:35:15;0;0;0;0;0;0;0;0;
12.02.2019;5:35:15;0;0;0;0;0;0;0;0;
12.02.2019;5:35:15;0;0;0;0;0;0;0;0;
12.02.2019;5:35:16;0;0;0;0;0;0;0;0;
12.02.2019;5:35:16;0;0;0;0;0;0;0;0;
12.02.2019;5:35:16;0;0;0;0;0;0;0;0;
12.02.2019;5:35:16;0;0;0;0;0;0;0;0;
12.02.2019;5:35:16;0;0;0;0;0;0;0;0;
12.02.2019;5:35:16;0;0;0;0;0;0;0;0;
12.02.2019;5:35:16;0;0;0;0;0;0;0;0;
12.02.2019;5:35:16;0;0;0;0;0;0;0;0;
12.02.2019;5:35:16;0;0;0;0;0;0;0;0;
12.02.2019;5:35:17;0;0;0;0;0;0;0;0;
